unique_identifier,timestamp,price
BTC-AUD,1557151349964584,553313
BTC-AUD,1557151349964585,553313
ETH-AUD,1557151349980586,18915
ETH-AUD,1557151349980587,18915
BTC-AUD,1557151349984590,546694
ETH-AUD,1557151349984597,18493
BTC-AUD,1557151350127585,546694
BTC-AUD,1557151350127585,546694
ETH-AUD,1557151350150585,18493
LTC-AUD,1557151350294596,7848
ETH-AUD,1557151350294606,18935
BTC-AUD,1557151350501600,547258
BTC-AUD,1557151350800605,552771
ETH-AUD,1557151350834590,18493
BTC-AUD,1557151350998589,547258
BTC-AUD,1557151350998589,547258
ZEC-AUD,1557151351003600,7043
ZEC-AUD,1557151351003604,7045
ZEC-AUD,1557151351116589,7043
ZEC-AUD,1557151351116589,7043
ZEC-AUD,1557151351116589,7045
ZEC-AUD,1557151351116590,7045
LTC-AUD,1557151351330592,7834
ZEC-AUD,1557151351330593,6835
LTC-AUD,1557151351330604,7846
ZEC-AUD,1557151351330605,6849
ZEC-AUD,1557151351576591,6835
ZEC-AUD,1557151351576591,6835
ZEC-AUD,1557151351576591,6849
LTC-AUD,1557151351746592,7834
LTC-AUD,1557151351746592,7846
LTC-AUD,1557151351746592,7846
LTC-AUD,1557151351787593,7834
LTC-AUD,1557151352007607,7778
LTC-AUD,1557151352242593,7778
BTC-AUD,1557151352333607,552753
LTC-AUD,1557151352508601,7787
BTC-AUD,1557151352606595,552753
BTC-AUD,1557151352606595,552753
LTC-AUD,1557151352744595,7787
LTC-AUD,1557151352744595,7787
ETH-AUD,1557151352950603,18813
ETH-AUD,1557151353010609,18467
ETH-AUD,1557151353139601,18467
BTC-AUD,1557151353341603,553849
ETH-AUD,1557151353341618,18956
ETH-AUD,1557151353527615,18490
LTC-AUD,1557151813077413,7450
LTC-AUD,1557151813395414,7450
ETH-AUD,1557151813434428,18075
ETH-AUD,1557151813612413,18075
LTC-AUD,1557151813662423,7720
BTC-AUD,1557151813662426,560532
ETH-AUD,1557151813981416,18664
LTC-AUD,1557151814014414,7720
LTC-AUD,1557151814014415,7450
LTC-AUD,1557151814014415,7720
BTC-AUD,1557151814017414,560532
BTC-AUD,1557151814017415,560532
BTC-AUD,1557151814017414,560532
ETH-AUD,1557151814167435,18649
ETH-AUD,1557151814261415,18649
ETH-AUD,1557151814261415,18649
LTC-AUD,1557151814261417,7450
ZEC-AUD,1557151814445419,6377
LTC-AUD,1557151814445422,7412
BTC-AUD,1557151814445429,558863
ZEC-AUD,1557151814445431,6402
ETH-AUD,1557151814445436,18090
BTC-AUD,1557151814606418,558863
BTC-AUD,1557151814606419,558863
BTC-AUD,1557151814606420,558863
ZEC-AUD,1557151814605417,6377
ZEC-AUD,1557151814605417,6377
ZEC-AUD,1557151814605417,6402
ZEC-AUD,1557151814605418,6402
ZEC-AUD,1557151814605419,6402
ZEC-AUD,1557151814605420,6402
ETH-AUD,1557151814658417,18090
LTC-AUD,1557151814657417,7412
ZEC-AUD,1557151814668420,6717
BTC-AUD,1557151814668434,560527
ZEC-AUD,1557151814887418,6717
BTC-AUD,1557151814889418,560527
BTC-AUD,1557151814889418,560527
ZEC-AUD,1557151815027419,6717
BTC-AUD,1557151815179424,561063
BTC-AUD,1557151815249419,561063
BTC-AUD,1557151815249420,561063
BTC-AUD,1557151815446437,558849
ETH-AUD,1557151353559599,18956
BTC-AUD,1557151353555599,553849
BTC-AUD,1557151353555600,553849
BTC-AUD,1557151353555601,553849
BTC-AUD,1557151353555602,553849
ETH-AUD,1557151353768600,18490
ETH-AUD,1557151353768601,18490
ZEC-AUD,1557151354343617,6843
ZEC-AUD,1557151354430602,6843
ZEC-AUD,1557151354430602,6843
ETH-AUD,1557151354436603,18490
ETH-AUD,1557151354504604,18813
BTC-AUD,1557151354541608,546695
LTC-AUD,1557151354541617,7794
ETH-AUD,1557151354674608,18467
LTC-AUD,1557151354690603,7794
LTC-AUD,1557151354690603,7794
BTC-AUD,1557151354766604,546695
LTC-AUD,1557151354844622,7832
BTC-AUD,1557151355043610,547234
LTC-AUD,1557151355043623,7781
ETH-AUD,1557151355043625,18474
LTC-AUD,1557151355061605,7832
LTC-AUD,1557151355146605,7781
LTC-AUD,1557151355146605,7781
ETH-AUD,1557151355143605,18474
ETH-AUD,1557151355143605,18474
BTC-AUD,1557151355143605,547234
BTC-AUD,1557151355143605,547234
ETH-AUD,1557151355188606,18467
ETH-AUD,1557158294385263,0
ETH-AUD,1557151355499606,0
BTC-AUD,1557151355546612,547796
BTC-AUD,1557151355641607,547796
BTC-AUD,1557151355641608,547796
BTC-AUD,1557151355641609,547796
ETH-AUD,1557151355846624,18920
ETH-AUD,1557151355965611,18852
ETH-AUD,1557151355994608,18920
ETH-AUD,1557151355994608,18920
ZEC-AUD,1557151356049624,7006
ZEC-AUD,1557151356276609,7006
LTC-AUD,1557151356347612,7829
BTC-AUD,1557151815679422,561626
BTC-AUD,1557151815733421,561626
BTC-AUD,1557151815733422,561626
BTC-AUD,1557151815733423,561626
ETH-AUD,1557151815947438,18137
ZEC-AUD,1557151816449427,6403
LTC-AUD,1557151816682431,7747
LTC-AUD,1557151816880428,7747
LTC-AUD,1557151816950428,7434
LTC-AUD,1557151816950440,7456
ETH-AUD,1557151817454444,18167
BTC-AUD,1557151818695442,563333
BTC-AUD,1557151818695450,563326
BTC-AUD,1557151818748433,563333
BTC-AUD,1557151818748433,563333
BTC-AUD,1557151818748433,563326
ETH-AUD,1557151818962450,18182
LTC-AUD,1557151819196437,7740
ETH-AUD,1557151819196439,18594
LTC-AUD,1557151819310435,7740
LTC-AUD,1557151819310435,7740
ETH-AUD,1557151819309436,18594
BTC-AUD,1557151819320439,563326
BTC-AUD,1557151819462441,560545
ZEC-AUD,1557151819462455,6435
ZEC-AUD,1557151819696452,6731
ZEC-AUD,1557151819963449,6416
BTC-AUD,1557151819963455,560537
ZEC-AUD,1557151820070439,6731
ETH-AUD,1557151820080440,18594
LTC-AUD,1557151820197445,7751
BTC-AUD,1557151820197452,562751
LTC-AUD,1557151820420442,7743
BTC-AUD,1557151820453440,562751
BTC-AUD,1557151820453440,562751
LTC-AUD,1557151820442440,7751
LTC-AUD,1557151820442441,7743
LTC-AUD,1557151820442441,7751
LTC-AUD,1557151820442442,7751
LTC-AUD,1557151820464442,7453
ZEC-AUD,1557151820464451,6408
LTC-AUD,1557151820538440,7453
LTC-AUD,1557151820538440,7453
LTC-AUD,1557151356414613,7829
ETH-AUD,1557151356470612,18852
LTC-AUD,1557151356549613,7756
ETH-AUD,1557151356549623,18485
LTC-AUD,1557151356792612,7756
ETH-AUD,1557151356812612,18485
BTC-AUD,1557151356848621,554969
ZEC-AUD,1557151356848623,6829
BTC-AUD,1557151356947612,554969
BTC-AUD,1557151356947612,554969
ZEC-AUD,1557151356958612,6829
ETH-AUD,1557151356967613,18485
LTC-AUD,1557151356970614,7832
BTC-AUD,1557151357051614,547794
ETH-AUD,1557151357051617,18501
ZEC-AUD,1557151357051628,6991
BTC-AUD,1557151357116613,547794
ZEC-AUD,1557151357125613,6991
ZEC-AUD,1557151357125613,6991
ETH-AUD,1557151357117613,18501
BTC-AUD,1557151357132617,547794
LTC-AUD,1557151357433616,7778
LTC-AUD,1557151357352620,7845
BTC-AUD,1557151357352623,554403
LTC-AUD,1557151357352632,7858
ETH-AUD,1557151357498615,18501
ETH-AUD,1557151357555616,18501
ETH-AUD,1557151357555617,18852
LTC-AUD,1557151357591615,7845
LTC-AUD,1557151357591616,7832
LTC-AUD,1557151357591616,7845
LTC-AUD,1557151357591617,7845
LTC-AUD,1557151357591617,7858
BTC-AUD,1557151357604615,554403
ETH-AUD,1557151357948617,18852
BTC-AUD,1557151358061626,547229
ETH-AUD,1557151358061629,18475
BTC-AUD,1557151358259619,554403
ETH-AUD,1557151358298618,18475
ETH-AUD,1557151358298618,18475
BTC-AUD,1557151358323619,554403
BTC-AUD,1557151358323620,547229
BTC-AUD,1557151358323620,547229
ETH-AUD,1557151820697449,18602
ETH-AUD,1557151820806441,18602
ETH-AUD,1557151820806441,18602
LTC-AUD,1557151820965456,7447
BTC-AUD,1557151821200452,563329
ZEC-AUD,1557151821200458,6707
ETH-AUD,1557151821308444,18594
ETH-AUD,1557151821308445,18594
BTC-AUD,1557151821434444,563329
BTC-AUD,1557151821434444,563329
ZEC-AUD,1557151821442444,6707
ZEC-AUD,1557151821442444,6707
ZEC-AUD,1557151821846447,6717
BTC-AUD,1557151822202464,562767
BTC-AUD,1557151822271447,562767
BTC-AUD,1557151822271447,562767
ZEC-AUD,1557151822288448,6717
LTC-AUD,1557151822704463,7736
ETH-AUD,1557151822704469,18632
LTC-AUD,1557151822761449,7736
LTC-AUD,1557151822761449,7736
ETH-AUD,1557151822765449,18632
ETH-AUD,1557151822765449,18632
BTC-AUD,1557151822975463,562225
ETH-AUD,1557151823476468,18195
ETH-AUD,1557151823985474,18216
LTC-AUD,1557151824991460,7474
ZEC-AUD,1557151824991461,6433
ZEC-AUD,1557151824991469,6415
ZEC-AUD,1557151824991473,6412
ZEC-AUD,1557151825492467,6446
BTC-AUD,1557151901435760,563793
ETH-AUD,1557151901444760,18705
LTC-AUD,1557151901446765,7433
LTC-AUD,1557151901565759,7433
LTC-AUD,1557151901565759,7433
ETH-AUD,1557151901859764,18724
ETH-AUD,1557151901859772,18730
ETH-AUD,1557151901962761,18724
ETH-AUD,1557151901962761,18730
ETH-AUD,1557151901962761,18730
BTC-AUD,1557151902359771,563231
LTC-AUD,1557151902458769,7437
BTC-AUD,1557151358357631,554960
LTC-AUD,1557151358357632,7863
BTC-AUD,1557151358365620,547794
LTC-AUD,1557151358463621,7863
LTC-AUD,1557151358463621,7863
BTC-AUD,1557151358470618,554960
ETH-AUD,1557151358479619,18852
LTC-AUD,1557151359361624,7843
BTC-AUD,1557151359361631,554958
BTC-AUD,1557151359361635,554949
LTC-AUD,1557151359361640,7839
BTC-AUD,1557151359459622,554958
BTC-AUD,1557151359459622,554958
BTC-AUD,1557151359459622,554949
BTC-AUD,1557151359459622,554949
ETH-AUD,1557151359512626,18856
ETH-AUD,1557151359545623,18856
LTC-AUD,1557151359532622,7843
LTC-AUD,1557151359532622,7843
LTC-AUD,1557151359532622,7839
LTC-AUD,1557151359563629,7752
LTC-AUD,1557151359633626,7756
LTC-AUD,1557151359779623,7752
LTC-AUD,1557151359779624,7756
LTC-AUD,1557151359779624,7752
ZEC-AUD,1557151359862635,6812
ZEC-AUD,1557151359994624,6812
ZEC-AUD,1557151360255627,7006
ZEC-AUD,1557151360294626,7006
LTC-AUD,1557151360564633,7728
LTC-AUD,1557151360768627,7728
LTC-AUD,1557151360768627,7728
LTC-AUD,1557151360769629,7756
ZEC-AUD,1557151361065640,7027
ZEC-AUD,1557151361281630,7006
ZEC-AUD,1557151361281631,7027
LTC-AUD,1557151361567632,7732
ETH-AUD,1557151361567634,18500
BTC-AUD,1557151361567647,547777
ETH-AUD,1557151361609633,18870
ETH-AUD,1557151361609634,18870
BTC-AUD,1557151361687631,547777
BTC-AUD,1557151361687631,547777
LTC-AUD,1557151902458777,7437
LTC-AUD,1557151738823118,7769
LTC-AUD,1557151738823118,7769
ZEC-AUD,1557151738900118,6746
BTC-AUD,1557151738902135,550635
BTC-AUD,1557151739126119,550635
ETH-AUD,1557151739135131,18312
ZEC-AUD,1557151739135134,6735
ETH-AUD,1557151739284120,18312
ETH-AUD,1557151739284121,18312
ETH-AUD,1557151739284122,18312
ZEC-AUD,1557151739372120,6735
ZEC-AUD,1557151739372121,6735
ZEC-AUD,1557151739372120,6735
ETH-AUD,1557151739620123,18170
ZEC-AUD,1557151739658124,6514
ETH-AUD,1557151739906130,18128
ETH-AUD,1557151740159123,18128
ETH-AUD,1557151740159123,18128
ETH-AUD,1557151740640129,18359
LTC-AUD,1557151826238464,7741
LTC-AUD,1557151826349463,7741
BTC-AUD,1557151826494476,563346
LTC-AUD,1557151826494481,7451
LTC-AUD,1557151826740474,7744
LTC-AUD,1557151826932466,7744
LTC-AUD,1557151826932466,7744
LTC-AUD,1557151826995467,7448
ZEC-AUD,1557151826995480,6427
ETH-AUD,1557151827240474,18628
ETH-AUD,1557151827240478,18623
ETH-AUD,1557151827383467,18628
ETH-AUD,1557151827383467,18628
ETH-AUD,1557151827383467,18623
BTC-AUD,1557151827495468,564476
ZEC-AUD,1557151827997476,6396
ZEC-AUD,1557151827997484,6412
ETH-AUD,1557151827997489,18229
ETH-AUD,1557151828244482,18600
ETH-AUD,1557151828571472,18600
ETH-AUD,1557151828571473,18623
ETH-AUD,1557151828571473,18600
ETH-AUD,1557151828571474,18623
LTC-AUD,1557151361728631,7732
LTC-AUD,1557151361728631,7732
ETH-AUD,1557151361728631,18500
ETH-AUD,1557151361728631,18500
ETH-AUD,1557151362069652,18503
ETH-AUD,1557151362398635,18503
LTC-AUD,1557151362377636,7813
BTC-AUD,1557151362377647,557751
LTC-AUD,1557151362377648,7814
BTC-AUD,1557151362543634,557751
ETH-AUD,1557151362570638,18540
LTC-AUD,1557151362588635,7813
LTC-AUD,1557151362588635,7813
LTC-AUD,1557151362588635,7814
LTC-AUD,1557151362588636,7814
LTC-AUD,1557151362588635,7814
ETH-AUD,1557151362674635,18540
ETH-AUD,1557151362674635,18540
ETH-AUD,1557151362879648,18907
ETH-AUD,1557151362958636,18907
BTC-AUD,1557151363071645,548339
LTC-AUD,1557151363071646,7732
BTC-AUD,1557151363071649,548320
LTC-AUD,1557151363071650,7728
BTC-AUD,1557151363247637,548339
BTC-AUD,1557151363247637,548339
BTC-AUD,1557151363247637,548320
BTC-AUD,1557151363247638,548320
LTC-AUD,1557151363295637,7732
LTC-AUD,1557151363295637,7728
LTC-AUD,1557151363295637,7728
ETH-AUD,1557151363569640,18880
ETH-AUD,1557151363595640,18880
ZEC-AUD,1557151363575657,6990
BTC-AUD,1557151363708641,548320
BTC-AUD,1557151363736640,548320
ZEC-AUD,1557151363762639,6990
ETH-AUD,1557151363889648,18911
BTC-AUD,1557151363889649,557168
ZEC-AUD,1557151363965642,6990
BTC-AUD,1557151364003640,557168
ETH-AUD,1557151364032640,18911
ETH-AUD,1557151364032641,18911
BTC-AUD,1557151364133642,557168
BTC-AUD,1557151364390643,557736
ZEC-AUD,1557151364565644,6990
ZEC-AUD,1557151364595644,6990
BTC-AUD,1557151364591642,557736
BTC-AUD,1557151364591642,557736
ETH-AUD,1557151364673645,18503
ETH-AUD,1557151364673646,18503
BTC-AUD,1557151364696645,557168
LTC-AUD,1557151364890662,7828
LTC-AUD,1557151364957644,7828
LTC-AUD,1557151364957644,7828
BTC-AUD,1557151365082645,546692
BTC-AUD,1557151365082649,546691
BTC-AUD,1557151365255645,546692
BTC-AUD,1557151365255645,546691
BTC-AUD,1557151365255645,546691
ZEC-AUD,1557151365391665,6764
ZEC-AUD,1557151365473648,6990
ZEC-AUD,1557151365586646,6764
ETH-AUD,1557151365584658,18539
ETH-AUD,1557151365782647,18539
ETH-AUD,1557151365782647,18539
LTC-AUD,1557151365894658,7799
ZEC-AUD,1557151366004649,6990
LTC-AUD,1557151366024648,7799
LTC-AUD,1557151366158650,7799
LTC-AUD,1557151366588656,7725
LTC-AUD,1557151366790651,7725
LTC-AUD,1557151366790651,7725
LTC-AUD,1557151366905658,7830
LTC-AUD,1557151366905662,7818
LTC-AUD,1557151367089654,7709
LTC-AUD,1557151367194653,7709
BTC-AUD,1557151367409655,556620
LTC-AUD,1557151368092658,7710
LTC-AUD,1557151368352659,7732
LTC-AUD,1557151368484658,7710
LTC-AUD,1557151368484659,7732
LTC-AUD,1557151368484659,7710
LTC-AUD,1557151368484660,7710
BTC-AUD,1557151368595659,547776
ZEC-AUD,1557151368595673,7000
ZEC-AUD,1557151368709659,7000
BTC-AUD,1557151368709659,547776
BTC-AUD,1557151368709659,547776
BTC-AUD,1557151369096661,547230
ETH-AUD,1557151369096676,18517
BTC-AUD,1557151369220661,547230
ETH-AUD,1557151369249662,18517
ETH-AUD,1557151369249662,18517
ETH-AUD,1557151369598682,18510
ETH-AUD,1557151369688663,18510
LTC-AUD,1557151369928666,7827
LTC-AUD,1557151369928678,7811
BTC-AUD,1557151369928681,555496
LTC-AUD,1557151370009666,7709
LTC-AUD,1557151370009667,7709
BTC-AUD,1557151370145669,547230
BTC-AUD,1557151370145670,547230
LTC-AUD,1557151370428684,7818
LTC-AUD,1557151370525666,7818
LTC-AUD,1557151370525666,7818
BTC-AUD,1557151370696672,546695
BTC-AUD,1557151370696673,546695
ETH-AUD,1557151370756668,18510
ETH-AUD,1557151370757668,18510
BTC-AUD,1557151370930669,555505
LTC-AUD,1557151371109674,7676
BTC-AUD,1557151371260672,555505
BTC-AUD,1557151371260672,555505
LTC-AUD,1557151371318669,7676
BTC-AUD,1557151371338670,546695
BTC-AUD,1557151371338672,546692
BTC-AUD,1557151371339670,546692
ETH-AUD,1557151371431690,18927
ETH-AUD,1557151371496670,18927
ETH-AUD,1557151371496671,18927
ZEC-AUD,1557151372438685,6781
BTC-AUD,1557151372614679,545593
ZEC-AUD,1557151372688675,6781
ETH-AUD,1557151372939696,18909
BTC-AUD,1557151373045676,545593
BTC-AUD,1557151373045677,545593
BTC-AUD,1557151373045678,545593
BTC-AUD,1557151373045679,545593
LTC-AUD,1557151828570475,7747
LTC-AUD,1557151828570476,7747
ETH-AUD,1557151828498479,18234
BTC-AUD,1557151828763477,563871
BTC-AUD,1557151828868473,563871
BTC-AUD,1557151828868473,563871
LTC-AUD,1557151829002475,7452
ZEC-AUD,1557151902458778,6294
BTC-AUD,1557151464639047,555381
ETH-AUD,1557151464697040,18322
ETH-AUD,1557151464697041,18906
ETH-AUD,1557151464697041,18906
BTC-AUD,1557151829333475,564434
BTC-AUD,1557151829333476,564434
ZEC-AUD,1557151829521482,6383
BTC-AUD,1557151464711044,555381
BTC-AUD,1557151464711045,555381
BTC-AUD,1557151464711046,555381
LTC-AUD,1557151902895764,7437
LTC-AUD,1557151902895764,7437
LTC-AUD,1557151902895765,7437
BTC-AUD,1557151902903764,563231
BTC-AUD,1557151902903764,563231
ZEC-AUD,1557151902907766,6294
ZEC-AUD,1557151902907767,6294
ZEC-AUD,1557151902907768,6294
ZEC-AUD,1557151667453839,6814
ETH-AUD,1557151667462839,18376
ETH-AUD,1557151667463838,18376
BTC-AUD,1557151667504837,554001
ZEC-AUD,1557151902969772,6284
ZEC-AUD,1557151903192766,6284
LTC-AUD,1557151644922748,7538
ETH-AUD,1557151644922748,18420
ZEC-AUD,1557151909910807,6721
BTC-AUD,1557151465010040,550952
BTC-AUD,1557151465196043,554318
ZEC-AUD,1557151465398044,6857
ZEC-AUD,1557151465502042,6857
ETH-AUD,1557151373102677,18909
BTC-AUD,1557151373116677,546128
ETH-AUD,1557151373223679,18891
BTC-AUD,1557151373235677,546128
BTC-AUD,1557151646508768,552381
LTC-AUD,1557151646508769,7705
LTC-AUD,1557151646508773,7720
BTC-AUD,1557151646607755,552381
BTC-AUD,1557151646607755,552381
LTC-AUD,1557151646671755,7705
LTC-AUD,1557151646671755,7705
LTC-AUD,1557151646672755,7720
LTC-AUD,1557151646672755,7720
ZEC-AUD,1557151646694758,6528
ZEC-AUD,1557151380175704,6801
ZEC-AUD,1557151380175704,6801
ZEC-AUD,1557151380497717,6809
BTC-AUD,1557151380656719,548871
ZEC-AUD,1557151380774707,6809
ZEC-AUD,1557151380774708,6809
BTC-AUD,1557151380856707,548871
BTC-AUD,1557151380856707,548871
ETH-AUD,1557151380999720,18789
ETH-AUD,1557151381158724,18549
ETH-AUD,1557151381431709,18789
ETH-AUD,1557151647516767,18396
BTC-AUD,1557151647516768,552381
ETH-AUD,1557151408896834,18509
ZEC-AUD,1557151409348820,6938
ETH-AUD,1557151409479821,18509
ETH-AUD,1557151409479821,18509
ZEC-AUD,1557151409264831,6815
ZEC-AUD,1557151409645823,6815
ZEC-AUD,1557151409645824,6815
ZEC-AUD,1557151409645823,6815
ZEC-AUD,1557151409765841,6789
LTC-AUD,1557151409917824,7684
LTC-AUD,1557151409917828,7689
ZEC-AUD,1557151410037823,6789
ZEC-AUD,1557151410037823,6789
LTC-AUD,1557151410130823,7684
LTC-AUD,1557151410130823,7684
LTC-AUD,1557151410130823,7689
ETH-AUD,1557151740747126,18359
ETH-AUD,1557151740747127,18359
ETH-AUD,1557151740747128,18359
ZEC-AUD,1557151740908129,6520
ZEC-AUD,1557151741015128,6520
ZEC-AUD,1557151741015129,6520
ZEC-AUD,1557151741015130,6520
ZEC-AUD,1557151741015132,6514
BTC-AUD,1557151741141140,556138
BTC-AUD,1557151741295128,556138
BTC-AUD,1557151741295128,556138
LTC-AUD,1557151741642139,7728
BTC-AUD,1557151741914139,552289
ZEC-AUD,1557151742145138,6756
BTC-AUD,1557151742145144,556687
LTC-AUD,1557151742171132,7728
LTC-AUD,1557151742171132,7728
ETH-AUD,1557151742221135,18350
BTC-AUD,1557151742314132,552289
BTC-AUD,1557151742314132,552289
ZEC-AUD,1557151742327132,6756
BTC-AUD,1557151742327132,556687
BTC-AUD,1557151742327133,556687
BTC-AUD,1557151742327134,556687
BTC-AUD,1557151742327135,556687
ETH-AUD,1557151742336134,18350
ZEC-AUD,1557151742433151,6515
ZEC-AUD,1557151742632133,6515
ZEC-AUD,1557151742632134,6515
ETH-AUD,1557151742646153,18397
ETH-AUD,1557151742960134,18397
ETH-AUD,1557151742960134,18397
BTC-AUD,1557151743440145,553392
BTC-AUD,1557151743516137,553392
BTC-AUD,1557151743516137,553392
ZEC-AUD,1557151743649144,6746
ZEC-AUD,1557151743721138,6746
ZEC-AUD,1557151743721138,6746
ZEC-AUD,1557151744150150,6742
ZEC-AUD,1557151744217140,6742
ZEC-AUD,1557151744217141,6742
ZEC-AUD,1557151744336141,6742
LTC-AUD,1557151744653143,7766
BTC-AUD,1557151474659078,553715
BTC-AUD,1557151474890082,553715
BTC-AUD,1557151474911080,553715
LTC-AUD,1557151474961093,7647
LTC-AUD,1557151475043079,7647
ETH-AUD,1557151475186092,18902
ZEC-AUD,1557151475186099,6799
ETH-AUD,1557151475233080,18902
ZEC-AUD,1557151475237080,6799
ZEC-AUD,1557151475237080,6799
ETH-AUD,1557151475464093,18237
ETH-AUD,1557151475464097,18255
LTC-AUD,1557151475687096,7625
LTC-AUD,1557151475687100,7637
ETH-AUD,1557151475730082,18237
ETH-AUD,1557151475730082,18237
ETH-AUD,1557151475730082,18255
ETH-AUD,1557151475730083,18255
ETH-AUD,1557151475730084,18255
ETH-AUD,1557151475730085,18255
ZEC-AUD,1557151475966094,6895
LTC-AUD,1557151475966101,7657
LTC-AUD,1557151476060083,7625
LTC-AUD,1557151476060083,7637
LTC-AUD,1557151476060084,7637
LTC-AUD,1557151476140086,7647
LTC-AUD,1557151476140087,7647
ZEC-AUD,1557151476166084,6895
ZEC-AUD,1557151476166084,6895
ETH-AUD,1557151476188092,18891
ZEC-AUD,1557151476188095,6801
ZEC-AUD,1557151476263084,6801
LTC-AUD,1557151476275084,7657
LTC-AUD,1557151476275084,7657
ETH-AUD,1557151476324084,18891
ETH-AUD,1557151476324084,18891
BTC-AUD,1557151476691095,553145
BTC-AUD,1557151476793086,553145
BTC-AUD,1557151476983096,552034
ZEC-AUD,1557151476983098,6862
BTC-AUD,1557151477300089,553145
BTC-AUD,1557151477301088,552034
BTC-AUD,1557151477301088,552034
ZEC-AUD,1557151477313088,6862
ZEC-AUD,1557151477845092,6862
BTC-AUD,1557151478215105,553150
BTC-AUD,1557151478331092,553150
ETH-AUD,1557151478488109,18317
ETH-AUD,1557151478716114,18816
ETH-AUD,1557151478874094,18317
ETH-AUD,1557151478874094,18317
ETH-AUD,1557151478875094,18816
ETH-AUD,1557151478875095,18816
ETH-AUD,1557151478875094,18816
ZEC-AUD,1557151478899095,6862
ZEC-AUD,1557151478899096,6862
LTC-AUD,1557151478991097,7661
LTC-AUD,1557151479209098,7661
LTC-AUD,1557151479209098,7661
BTC-AUD,1557151479217097,554271
ZEC-AUD,1557151479217099,6803
LTC-AUD,1557151479217106,7601
LTC-AUD,1557151479325096,7601
BTC-AUD,1557151479328096,554271
ZEC-AUD,1557151479353096,6803
ZEC-AUD,1557151479353096,6803
ZEC-AUD,1557151479492112,6881
ZEC-AUD,1557151479585097,6881
ZEC-AUD,1557151479585097,6881
LTC-AUD,1557151479718104,7608
LTC-AUD,1557151479934099,7608
BTC-AUD,1557151479978101,554271
BTC-AUD,1557151479978102,554271
ETH-AUD,1557151479993107,18304
ETH-AUD,1557151480170099,18304
ETH-AUD,1557151480170099,18304
ZEC-AUD,1557151480221103,6799
ZEC-AUD,1557151480384100,6799
LTC-AUD,1557151480496115,7694
LTC-AUD,1557151480745102,7694
LTC-AUD,1557151480745102,7694
ZEC-AUD,1557151480896103,6799
LTC-AUD,1557151480998105,7671
ETH-AUD,1557151480998115,18343
ETH-AUD,1557151481128103,18343
ETH-AUD,1557151481128103,18343
LTC-AUD,1557151481133103,7671
ZEC-AUD,1557151481236105,6799
ZEC-AUD,1557151481240106,6878
ZEC-AUD,1557151481500124,6899
ZEC-AUD,1557151481732106,6899
ZEC-AUD,1557151481732106,6899
ZEC-AUD,1557151481748107,6878
LTC-AUD,1557151481728116,7618
ZEC-AUD,1557151481728117,6781
BTC-AUD,1557151482002116,553129
BTC-AUD,1557151482143107,553129
BTC-AUD,1557151482143107,553129
ZEC-AUD,1557151482144108,6878
BTC-AUD,1557151482229121,553714
ETH-AUD,1557151482730122,18811
ZEC-AUD,1557151483744125,6757
BTC-AUD,1557151484013128,552033
BTC-AUD,1557151484172115,552033
BTC-AUD,1557151484172115,552033
BTC-AUD,1557151484245117,553148
LTC-AUD,1557151484514135,7721
LTC-AUD,1557151484849118,7721
LTC-AUD,1557151484849119,7721
LTC-AUD,1557151484849120,7721
LTC-AUD,1557151484849121,7721
BTC-AUD,1557151485250128,552590
BTC-AUD,1557151485403120,552590
BTC-AUD,1557151485520126,552581
BTC-AUD,1557151485684121,552581
LTC-AUD,1557151486022125,7716
LTC-AUD,1557151486091123,7716
LTC-AUD,1557151486091123,7716
BTC-AUD,1557151486252132,552592
BTC-AUD,1557151486443124,552592
BTC-AUD,1557151486443124,552592
ETH-AUD,1557151486533129,18362
LTC-AUD,1557151486533135,7711
BTC-AUD,1557151486533138,553137
ETH-AUD,1557151486601125,18362
BTC-AUD,1557151486610125,553137
BTC-AUD,1557151486610125,553137
LTC-AUD,1557151486611125,7711
LTC-AUD,1557151486611125,7711
LTC-AUD,1557151486754143,7606
LTC-AUD,1557151486886128,7671
LTC-AUD,1557151486886128,7606
LTC-AUD,1557151486886129,7671
LTC-AUD,1557151486886129,7606
LTC-AUD,1557151486886130,7606
ZEC-AUD,1557151487034146,6888
ZEC-AUD,1557151487111127,6888
ZEC-AUD,1557151487111127,6888
ETH-AUD,1557151487186129,18362
ZEC-AUD,1557151487254134,6781
ETH-AUD,1557151487254139,18849
ETH-AUD,1557151487320128,18849
ZEC-AUD,1557151487346128,6781
ZEC-AUD,1557151487346129,6781
ZEC-AUD,1557151487346130,6781
LTC-AUD,1557151487538135,7722
LTC-AUD,1557151487538139,7736
ETH-AUD,1557151487538145,18366
ETH-AUD,1557151488044130,18366
ETH-AUD,1557151488044130,18366
ZEC-AUD,1557151488039141,6885
LTC-AUD,1557151488074131,7722
LTC-AUD,1557151488074132,7722
LTC-AUD,1557151488074133,7722
LTC-AUD,1557151488074134,7722
LTC-AUD,1557151488074135,7722
LTC-AUD,1557151488074135,7736
LTC-AUD,1557151488074135,7736
ZEC-AUD,1557151488195132,6885
ZEC-AUD,1557151488195133,6885
ZEC-AUD,1557151488195134,6885
LTC-AUD,1557151488257141,7579
LTC-AUD,1557151488413136,7579
LTC-AUD,1557151488413137,7579
LTC-AUD,1557151488413138,7579
ETH-AUD,1557151488540136,18361
